,keyword,state,id,company,contract_time,contract_type,latitude,longitude,area,redirect_url,created,title,salary_min,salary_max,description
952,Data Analyst,New South Wales,1680123024,Huxley Banking and Financial Services,full_time,contract,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1680123024?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=2E21DA483C7411EF69FBF999814E5A7A1CBB6174,2020-08-31T22:12:00Z,Data Analyst - R/SQL/Excel - Senior,0,0,"Data Analyst We are after a Data Analyst to work on a 6 month contract with a view to extend, working on Remediation with our leading financial services client where you will be dealing with data related to superannuation customers. Requirements: Strong experience in R-coding, SQL, and Excel Data extraction experience Dashboarding experience Remediation experience Good to have: Finance background BI/ETL/DW experience Data Modelling experience Remediation for superannuation Again, if you are int…"
953,Data Analyst,New South Wales,1637610727,Health System Support Group,,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1637610727?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=EDF7A05B5C58E395F3031EC40E22649F20D080F7,2020-08-11T12:43:39Z,Data Analyst COVID 19 - Expression of Interest,74406,100090,"Public Health Response Branch (PHRB) Expression of Interest Thank you for your interest in assisting the NSW Health with the COVID-19 response. We have opportunities to assist the Epidemiology and Surveillance Team within the Public Health Response Branch (PHRB) based at St Leonards. Who is eligible to express their interest? Everyone who is: an Australian Citizen, or a permanent resident of Australia, or a New Zealand citizen with a current New Zealand Passport, or a citizen of another country…"
954,Data Analyst,New South Wales,1574870932,GHD,full_time,permanent,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1574870932?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=C51DB9D57B9D2218345F5C4D594CC7ED5F3DDE66,2020-06-16T23:39:17Z,GHD Digital - Business Intelligence / Data Analyst- Sydney,0,0,"GHD Digital is rapidly growing & are looking for that special person who can help drive the delivery of the next generation client solutions in Business Intelligence & Artificial Intelligence. We are looking for a customer-focused person with strong communication skills & drive, who will thrive in a supportive; fast paced, consultative environment. Ideally you will have hands on experience with at least 3 of the following: Communication skills working with business & technical stakeholders at a…"
955,Data Analyst,New South Wales,1637610533,Health System Support Group,,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1637610533?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=4F0AECD7B50FC3DAC849EE1F0D555D6F74B15C45,2020-08-11T12:43:12Z,Senior Data Analyst - COVID 19 - Expression of Interest,113735,129658,"Public Health Response Branch (PHRB) Expression of Interest Thank you for your interest in assisting the NSW Health with the COVID-19 response. We have opportunities to assist the Epidemiology and Surveillance Team within the Public Health Response Branch (PHRB) based at St Leonards. Who is eligible to express their interest? Everyone who is: an Australian Citizen, or a permanent resident of Australia, or a New Zealand citizen with a current New Zealand Passport, or a citizen of another country…"
956,Data Analyst,New South Wales,1718240387,Deloitte,full_time,,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/land/ad/1718240387?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=0A85DA2A7E3A7D38C60D57E5D80C56D2B956A8A0,2020-09-22T14:11:49Z,Senior Analyst - Data Scientist,0,0,"About our team The A&A Analytic Solutions team is at the heart of the Audit & Assurance Digital Strategy across Deloitte Asia Pacific. Our team of data technologists (Artificial Intelligence / Machine Learning / Deep Learning), designers, developers and management consultants coupled with our proprietary data platform powers the next generation offerings helping clients make better data-driven decisions. We're absolute data nerds and love working with numbers and large data sets (the more unstr…"
957,Data Analyst,New South Wales,1477502075,Hays,,,,,"['Australia', 'New South Wales', 'Sydney Region']",https://www.adzuna.com.au/details/1477502075?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=5671F5B2F93159F28822988110AE8069D3F2177A,2020-03-06T17:37:43Z,Data Reporting Analyst,0,0,"An exciting opportunity in Western Sydney Your new company A government agency is seeking a Data Reporting Analyst to join their team on an initial 2-month contract. Your new role As the Data Reporting Analyst, you will be the Excel ‘Guru” that will be required to pull information from Excel and create dashboards for executives to analyse. You will be required to manage this process from design to implementation. What you'll need to succeed Advanced Excel experience Data extraction, data manipu…"
958,Data Analyst,New South Wales,1373177494,Hays,,,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1373177494?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=D29081F06B87ADED9ADC7D8BF7863A5549E7A500,2019-12-14T05:55:33Z,Data Conversation Analyst,0,0,"Data Conversation Analyst Your new company A Data Conversion Analyst is needed to join a national real estate investment group on a permanent basis. Your new role As the Data Conversion Analyst you will review and analyse the complex data requirements, working with the business stakeholders to align the strategic plan. What you'll need to succeed Previous experience working on large data projects Strong complex data mapping/ ETL/ SPARX EA Advanced MS Data stack (SQL Server, SSIS, T-SQ) The abil…"
959,Data Analyst,New South Wales,1612944320,Macquarie Group,,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1612944320?se=0s7Vrr786hGL2zDxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=3992576D0FBC33E16FD3CE78D968FEA472EA6FD7,2020-07-23T22:02:28Z,Data Business Analyst,0,0,"Back to job search Data Business Analyst Sydney Apply now Refer someone A fantastic opportunity available for an experienced Analyst with a strong background in data and integration projects to join Macquarie's Financial Management Group. In this important role, you will be accountable for conducting and supporting testing activities in the finance Data Warehouse as they relate to a large-scale general ledger transformation program. Using your strong data analysis experience, you will contribut…"
960,Data Analyst,New South Wales,1588276328,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1588276328?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=050FB905651CE1CF151028E651BA7959CC673D14,2020-06-30T11:52:56Z,Data Quality Analyst,0,0,"Back to job search Data Quality Analyst Sydney Apply now Refer someone Come and join our Enterprise Data Management team in supporting stakeholders across the entire Macquarie Group to improve how they manage and use data. This role is specifically working in the key area of Data Quality. We are looking for a delivery-oriented Data Quality Management professional who is able to work with stakeholders to effectively identify, triage, remediate and manage data quality issues, as well as leverage …"
961,Data Analyst,New South Wales,1718244256,,,contract,-33.85283,151.07619,"['Australia', 'New South Wales', 'Sydney Region', 'Western Sydney', 'Auburn Area', 'Sydney Olympic Park']",https://www.adzuna.com.au/details/1718244256?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=88508767A48E6B802363240ACF66AB31237DDEA9,2020-09-22T14:25:20Z,Data & Insights Analyst,0,0,"Data & Insights Analyst · Play a key role in strategic decisions for Cricket NSW · Provide valued information, analysis and insights to improve decision making · Create the best participation experiences to grow Community Cricket About the role Cricket NSW is looking for a highly skilled Data and Insights Analyst to join our State Engine Room team within the Community Cricket Department. This role will provide detailed analysis and insight to optimise decision making on the operation and delive…"
962,Data Analyst,New South Wales,1700009257,Health System Support Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1700009257?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=8AE351E023337E76D80D45F61D321A24B86EB5F1,2020-09-12T12:42:04Z,COVID-19 Vaccination Program Data Analyst - Expression of Interest,113735,129658,"COVID-19 Vaccination Program, Health Protection NSW - Expression of Interest Thank you for your interest in assisting NSW Health with the COVID-19 Vaccination Program. We have an opportunity to assist the COVID-19 Vaccination Program, within the Immunisation Unit, Health Protection based at St Leonards for a period up to 12 months. Who is eligible to express their interest? Everyone who is: an Australian Citizen, or a permanent resident of Australia, or a New Zealand citizen with a current New …"
963,Data Analyst,New South Wales,1662038543,Keegan Adams,full_time,contract,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1662038543?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=3FE2235D6FBC223919F63C23AD77A877B79A8ACE,2020-08-26T03:20:03Z,Data Analyst | Salesforce | Global Software Business | 12 Month Contract,72960,76800,Global software business awarded 1 of Australia's top workplaces is searching for a Data Analyst with Salesforce experience to join their team This Globally recognised innovative software businesses who has consecutively been awarded as one of Australia's top places to work is in search for a Sales Analyst with experience in Salesforce to join their team. This business are fast becoming a dominant player in the Australian market. Their state of the art cloud based accounting software is revolut…
964,Data Analyst,New South Wales,1639114925,Finite IT,,contract,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1639114925?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=3709A329FA2BEABD2273B3BE53CCB7D3C1853843,2020-08-12T10:19:34Z,Lead Data Business Analyst,170000,190000,"Lead Data Business Analyst Data Transformation Sydney CBD My client, a leading Financial Services organisation, are going through big changes in how they operate their projects across the business (for the better). As a result, they are looking for a passionate Lead Data Business Analyst to join them on their journey of Data Transformation and drive the implementation of New Ways of Working. Working across the business you will be an ambassador for continuous improvement and tirelessly look for…"
965,Data Analyst,New South Wales,1650947290,,full_time,,-33.81032,151.04215,"['Australia', 'New South Wales', 'Sydney Region', 'Western Sydney', 'Parramatta Area', 'Rydalmere']",https://www.adzuna.com.au/details/1650947290?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=DADAE2821DE90737E4C4D4374A4823C16103B208,2020-08-20T04:49:41Z,Data Management Analyst Sr,0,0,"PURPOSE This position plays an integral part in enabling insightful data analytics used in decision-making at Stericycle. The Data Visualization Analyst is a proactive, analytical individual contributor with basic data prep and blending skills and exposure to data visualization concepts. This role is responsible for supporting the development of interactive and actionable dashboards, analyses and reporting through partnership with senior level staff on the Data Analytics team. JOB RESPONSIBILIT…"
966,Data Analyst,New South Wales,1698383110,APS,full_time,,-33.81696,151.00345,"['Australia', 'New South Wales', 'Sydney Region', 'Western Sydney', 'Parramatta Area', 'Parramatta']",https://www.adzuna.com.au/details/1698383110?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=A13AC1C02AD48FC46C0618F02A53A47BB4CEC940,2020-09-11T20:52:09Z,Payroll and Data Advisor/Analyst,83420,83420,"The Aged Care Quality and Safety Commission (the Commission) formed on 1 January 2019. The role of the Commission is to protect and enhance the safety, health, well-being and quality of life of people receiving aged care. A full-time, ongoing opportunity exists in our Parramatta office for a Payroll and Data Advisor/Analyst. The Payroll and Data Advisor/Analyst position is an important part of the HR Services team and will be responsible for managing the payroll and data functions for the based…"
967,Data Analyst,New South Wales,1690148940,Commonwealth Bank,full_time,,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1690148940?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=1C5EDF1A9AE92B32D4270C9828AA949B7F5B534D,2020-09-06T11:27:38Z,Lead Data Management Analyst,0,0,"You're motivated & always thinking outside of the box We are passionate about offering our staff work life balance Together we place customers at the centre of what we do Do work that matters In line with work done to determine the most effective operating model to meet CommSec’s strategic goals, the Digital & Customer Experience team has been created to form a more integrated and aligned team to better deliver customer solutions and sustained business performance. The Data, Analytics and Decis…"
968,Data Analyst,New South Wales,1699026122,Harvey Nash,full_time,contract,-33.865715,151.206616,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/details/1699026122?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=1926168506B49F2031F77308E275FA0463A42220,2020-09-12T03:39:22Z,Data Migration Analyst - based in Darwin,0,0,Large Enterprise Organisation based in Darwin are looking for Data Migration Analyst(s) to work on data migration and other data-related activities Large Enterprise Organisation based in Darwin are looking for Data Migration Analyst(s) to work on data migration and other data-related activities within an Enterprise Project Services program and contribute to design and architecture deliverables. Key Duties and Responsibilities The Data Analyst(s) will be required to work on data migration and ot…
969,Data Analyst,New South Wales,1693507242,Continuum Recruitment,full_time,permanent,-33.865715,151.206616,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/details/1693507242?se=yOyir7786hGdGcsYVJzbgw&utm_medium=api&utm_source=1bfedc88&v=9923DE02341E40A1DA872A37FEF36D999D58C45A,2020-09-09T03:29:09Z,Business Analyst - Data,0,0,"Business Analyst with a passion for data required for a well-known company. Interviewing now Business Analyst - Data Management About the role My well-known client are currently searching for a Business Analyst to help deliver data training programs, implement change management roadmaps, drive data strategy, build business relationships and support the role out of a new data culture. About you 5 years experience working on data related projects with a focus on compliance and risk Previous proje…"
970,Data Analyst,New South Wales,1699025862,GWG Recruitment,full_time,contract,-33.865715,151.206616,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/details/1699025862?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=B1758EDAC87C26B0ECFE7A9CC0A9118B19BF6B17,2020-09-12T03:38:57Z,Test Analyst - Data,0,0,"Be a key member of the reporting and analytics team, working in a collaborative environment to produce deep analysis of performance metrics. Our Client This national provider of services in the freight and logistics sector is making a significant investment in technology and process improvement. Specifically they are looking to consolidate their data into a central location to allow for business self-service. This is then anticipated to allow the reporting and analytics team to gather and provi…"
971,Data Analyst,New South Wales,1692794590,Westpac Group,full_time,,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1692794590?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=2A1306B0184AA92C95AF0141D257CC9AF0CDF6CE,2020-09-08T13:32:31Z,Senior Analyst - Data,0,0,"Senior Analyst - Data How will I help? This role performs a senior analyst function working between the Data Management Capability and Controls (DMCC) program and EIM, to establish an enduring operating model on Data Control and Data Lineage capability, ensuring compliance with the Group’s data management policies and standards. Core Responsibilities include - Support and aid in implementing data control & data lineage requirements into business as usual Build an operating model to support info…"
972,Data Analyst,New South Wales,1681304144,Macquarie Group,full_time,,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/land/ad/1681304144?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=D3583427E67C67D279139DEB32B586FBD4B16693,2020-09-01T15:36:21Z,"Senior Analyst/Manager, Data Management",0,0,"Drive the roll out of data governance across the business Design processes to facilitate effective data management Work with a significant number of business and wider Macquarie stakeholders If you have an appreciation for Data Management and looking to build your career in this rapidly growing specialisation, there is a unique and exciting opportunity to join the Group Data Office within Macquarie’s Financial Management Group working closely with Data Officers and stakeholders across the busin…"
973,Data Analyst,New South Wales,1661126805,Aurec,,contract,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1661126805?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=C637FBB36CA27062A7023E4B9436BEF965ACEF31,2020-08-25T19:47:51Z,Data Viz Analyst - (Power BI/Alteryx),0,0,Where you'll be working: This is a fantastic opportunity for BI Specialist to join an award-winning organisation to build cutting edge reporting and analysis capabilities. You will work for a household brand name company that create products that are used by millions accross Australia. This organisation provides a great working environment to be part of with new tools and the freedom to grow. This is a 6-month position initially with views for extension based on performance. What you'll be doin…
974,Data Analyst,New South Wales,1686660766,Byron Thomas Recruitment,full_time,permanent,-33.7798,151.13404,"['Australia', 'New South Wales', 'Sydney Region', 'Northern Suburbs', 'Ryde Area', 'Macquarie Park']",https://www.adzuna.com.au/details/1686660766?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=5A8B8D62B2F4D0189E4480271BE5E6268F56E2AF,2020-09-04T14:41:15Z,Data Support Analyst | Large Tech Company,0,0,"The Company This organisation is an employer of choice with a global footprint. This company is a sought-after org a nisation to work for and they work with some the biggest names in their industry globally. The Role This entry level position will work within a team of high performers in a fun and funky team environment. The successful candidate will be responsible for: Analysing data, correcting errors and finding product details that are missing from data sets Methodically cleansing data usin…"
975,Data Analyst,New South Wales,1622201119,Finite IT,,contract,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1622201119?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=AD0DD3F596285CDDD73490CD542D1A8410CD427C,2020-07-31T09:59:04Z,Senior Business Analyst - data,800,850,"A leading Financial Services organisation is seeking a Senior Business Analyst to join their high performing team to begin on an initial 6-month contract, based in Sydney. About the Role: The successful applicant will provide a key role in the delivery of new capabilities for Group data to assist with the delivery of compliance programmes. The role is crucial in helping with the successful delivery in analytics and business intelligence projects. You will have excellent analytical and content m…"
976,Data Analyst,New South Wales,1582637219,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1582637219?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=BCA01AB9AB4974849578FF6717478836059A3B0F,2020-06-24T11:57:05Z,"Senior Analyst, Data & Analytics",0,0,"Back to job search Senior Analyst, Data & Analytics Sydney Apply now Refer someone Are you working in an analytics related field, passionate about technology, and excited by exploring and experimenting with the latest techniques to improve business outcomes such as sales, marketing, retention, and client experience? If so, apply to join the commercially focused Analytics team in Macquarie’s Banking and Financial Services Group. With a busy and growing business to support, we are always looking …"
977,Data Analyst,New South Wales,1649031313,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1649031313?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=2C00755729BFCD4AA8B7B44FE5FF172B2C3D7601,2020-08-19T05:55:30Z,"Senior Analyst, Data Governance",0,0,"Back to job search Senior Analyst, Data Governance Sydney Apply now Refer someone Are you an Analyst with experience in Enterprise Data Management seeking your next opportunity? This is an opportunity for a Senior Analyst to work with a wide range of stakeholders across Macquarie's support businesses to help our Risk Management Group continue to meet its Enterprise Data Management obligations to improve the confidence in the quality of the data. As a Senior Analyst, you will be responsible for …"
978,Data Analyst,New South Wales,1567846735,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1567846735?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=B34C8EFDFCC7DDBFD073D7E7336E670AAD583809,2020-06-09T11:00:26Z,Data Management Senior Analyst,0,0,"Back to job search Data Management Senior Analyst Sydney Apply now Refer someone Use your passion for data to deliver Data Management initiatives alongside a global finance transformation project. This role will leverage the project artefacts, co-ordinate with business subject matter experts and the Group data and Enterprise data management teams to effectively deliver against the data management objectives for the programme. You’ll focus on metadata management, data quality management, master …"
979,Data Analyst,New South Wales,1706517334,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1706517334?se=vKRusL786hGgtw2pQQVldQ&utm_medium=api&utm_source=1bfedc88&v=36BD5E1583EC4F1139229A0A30CC51CD19169C04,2020-09-16T06:54:53Z,Data & Analytics Senior Analyst,0,0,"Back to job search Data & Analytics Senior Analyst Sydney Apply now Refer someone Are you working in an analytics related field, passionate about technology, and excited by exploring and experimenting with the latest techniques to improve business outcomes such as sales, marketing, retention, and client experience? If so, apply to join the commercially focused Analytics team in Macquarie’s Banking and Financial Services Group. With a busy and growing business to support, we are always looking f…"
980,Data Analyst,New South Wales,1706350148,Randstad,full_time,contract,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1706350148?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=D3C1A8887B16B349C2B27B4BEBA607FC4DDD50FE,2020-09-16T04:22:43Z,Business Analyst - Data Governance,0,0,"About the company My client is a leading and Australian bank headquartered in Sydney. The bank's has a portfolio of financial services brands and businesses and provide a broad range of banking and financial services in Australian market. They have strong customer facing divisions around consumer, banking and institution banking About the role Because of their immense growth in their portfolio, an exciting opportunity has come up in one of their offices in Sydney. They are urgently looking for …"
981,Data Analyst,New South Wales,1609509653,Macquarie Group,,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1609509653?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=E213E1188ABD626436808CF7129F84FE97A6DC7E,2020-07-20T16:28:11Z,Data Business Analyst - 12 Month Max Term Contract,0,0,"Back to job search Data Business Analyst - 12 Month Max Term Contract Sydney Apply now Refer someone Data Business Analyst, Capital Projects - 12 Month Max Term Contract Join a collaborative and high performing Projects and Change team to work on a portfolio of Capital related projects within Macquarie’s Financial Management Group. We have an excellent opportunity for an experienced Business Analyst to work on a significant Macquarie program. Using your strong background in supporting process a…"
982,Data Analyst,New South Wales,1659656381,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1659656381?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=91359CB98723653F4B5827E60C3EE87D15FAF5B6,2020-08-25T07:56:42Z,Analyst – Data Analysis and Problem Resolution,0,0,"Back to job search Analyst – Data Analysis and Problem Resolution Sydney Apply now Refer someone This is a unique opportunity for an enthusiastic and innovative analyst, looking to gain experience and build a career in data analysis and project co-ordination. In joining us, you’ll work with various business and support areas to ensure our Commodities and Global Markets business teams operate efficiently and with strong data governance ensuring they operate efficiently and effectively to meet st…"
983,Data Analyst,New South Wales,1706358041,Randstad,full_time,contract,,,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1706358041?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=4D78359E63337FD83AC723311D9755D306143494,2020-09-16T04:45:01Z,business analyst - data governance in Sydney,0,0,"About the company My client is a leading and Australian bank headquartered in Sydney. The bank’s has a portfolio of financial services brands and businesses and provide a broad range of banking and financial services in Australian market. They have strong customer facing divisions around consumer, banking and institution banking About the role Because of their immense growth in their portfolio, an exciting opportunity has come up in one of their offices in Sydney. They are urgently looking for …"
984,Data Analyst,New South Wales,1518895773,Hays,,,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1518895773?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=C75926331D3AED437A662B5AC0D151D88FBA2472,2020-04-11T16:13:29Z,Business Analyst - Risk/Data,0,0,"Business BA, Big 4 Bank, Sydney CBD, $700 , 6 months, Risk/Data One of the Big 4 Banks is looking for an experienced Senior Business Analyst to join the team within Risk Data project.They are looking for a full life-cycle Business Analyst to work on a risk/data project within an agile environment. Your main duties will be to complete the process mapping and helping to understand the analysis from the regulatory reporting team.To be successful in this role you will have the following experience;…"
985,Data Analyst,New South Wales,1694315918,Westpac Group,full_time,permanent,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1694315918?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=805576AE5FE5EF1B7A7CB34AC59863F21D8D4C08,2020-09-09T13:32:16Z,"Senior Analyst, Modelling Data",0,0,"Senior Analyst, Modelling Data How will I help? Risk Analytics develops and manages a range of credit risk models including risk estimate models that drive credit capital and provisioning for the Westpac Group. Developing and monitoring for this suite of models relies on robust and comprehensive data sets being available. This position exists to support the various data extraction, transformation, loading and profiling operations within Risk Analytics for modelling and monitoring teams. In this…"
986,Data Analyst,New South Wales,1680747793,Macquarie Group,full_time,,-33.885283,151.203231,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney']",https://www.adzuna.com.au/details/1680747793?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=F459CD9BAEADAACDA4261CF47981FAFBAC96ECA0,2020-09-01T08:06:58Z,"Senior Analyst/Manager, Data Management",0,0,"Back to job search Senior Analyst/Manager, Data Management Sydney Apply now Refer someone Drive the roll out of data governance across the business Design processes to facilitate effective data management Work with a significant number of business and wider Macquarie stakeholders If you have an appreciation for Data Management and looking to build your career in this rapidly growing specialisation, there is a unique and exciting opportunity to join the Group Data Office within Macquarie’s Finan…"
987,Data Analyst,New South Wales,1707209169,Hays,full_time,contract,-33.88078,151.2028,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'Sydney CBD']",https://www.adzuna.com.au/details/1707209169?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=D2F7D3478E4088CA088632CF61245F9B15C07DF8,2020-09-16T15:44:33Z,Senior Business Analyst (Technical) - Data,0,0,"Technical BA - DATA, Banking, Sydney CBD - Contract - 6 months Your new company One of the Big 4 Banks in Australia is seeking a Senior Technical Business Analyst to join their Data team on an initial 6 month contract, working on a liquidity and funding program. Your new role The Senior Technical Business Analyst will work with the internal teams on the delivery of analytics and projects and drive the groups vision around these areas. You will comply with governance processes and adhere to ente…"
988,Data Analyst,New South Wales,1717445871,Silk Recruitment,full_time,contract,-33.865715,151.206616,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/details/1717445871?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=4571507C4610DA160CADB0E6919F0E2F425D864A,2020-09-22T04:01:46Z,Snr Business Analyst| Data| Mapping| Agile| Trading| Migration| Integration,204000,204000,"Mission Critical Systems, a world First Programme of work Urgent contract for Snr BA - Data Snr Business Analyst| Data| Mapping| Agile| Trading| Migration| Integration Leading Financial Services Business - CBD Based Blockchain Technology 3 Roles - 1 Perm - 2 Contract About the Company A strong history of Growth, Trust and Innovation – This is a world leader in the Financial Markets This Australian Icon is executing some world first programmes of work Their business is fast evolving and diversif…"
989,Data Analyst,New South Wales,1696311419,Anson McCade,full_time,contract,-33.865715,151.206616,"['Australia', 'New South Wales', 'Sydney Region', 'Sydney', 'The Rocks']",https://www.adzuna.com.au/details/1696311419?se=dpI5sb786hGxyTLxUxKN1A&utm_medium=api&utm_source=1bfedc88&v=09585B605200A18894642AE82684B3F97AB45B19,2020-09-10T21:18:08Z,Agile Business Analyst - Cloud Data and Digital Transformation,0,0,"12 month contract for an Agile BA with technical and process change experience across digital, data and cloud My client, a leading data driven organisation is seeking a highly motivated and experienced Agile Business Analyst to work on a transformation project focused on greenfield data centric and digital projects Role Description: The Agile Business Analyst will work within a change team, assisting in the delivery of technology programs across the business. Most of these projects are brand ne…"
